Time_s,Current_A,Temperature_K,State_x
1.680985277425361915e+02,2.075532684102654457e-04,3.000415120924114376e+02,3.424404561519622803e-01
1.740209374062484926e+02,2.075855445582419634e-04,3.000415150633883741e+02,3.424418270587921143e-01
1.801520040802023743e+02,2.075649244943633676e-04,3.000415137890526012e+02,3.424432277679443359e-01
1.864990791214294177e+02,2.076134551316499710e-04,3.000415194392021476e+02,3.424443006515502930e-01
1.930697728883249624e+02,2.075704251183196902e-04,3.000415159211354421e+02,3.424446284770965576e-01
1.998719638657248652e+02,2.075441152555868030e-04,3.000415110928828994e+02,3.424450159072875977e-01
2.069138081114789998e+02,2.075768570648506284e-04,3.000415141057571304e+02,3.424451351165771484e-01
2.142037490358383138e+02,2.076009841402992606e-04,3.000415185461118313e+02,3.424452841281890869e-01
2.217505275253929540e+02,2.075484662782400846e-04,3.000415118650573731e+02,3.424455821514129639e-01
2.295631924236909640e+02,2.075789088848978281e-04,3.000415149250591753e+02,3.424461185932159424e-01
2.376511113811072846e+02,2.075614320347085595e-04,3.000415127909386115e+02,3.424461185932159424e-01
2.460239820869777532e+02,2.075614320347085595e-04,3.000415123685007757e+02,3.424461185932159424e-01
2.546918438974539924e+02,2.075614320347085595e-04,3.000415122973429902e+02,3.424461185932159424e-01
2.636650898730355266e+02,2.075614320347085595e-04,3.000415122875298266e+02,3.424461185932159424e-01
2.729544792402007261e+02,2.075614320347085595e-04,3.000415122864867499e+02,3.424461185932159424e-01
2.825711502920826774e+02,2.075614320347085595e-04,3.000415122864100113e+02,3.424461185932159424e-01
2.925266337436641493e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.028328665574945830e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.135022062565112151e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.245474457411325488e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.359818286283780822e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.478190651314126853e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.600733484985619839e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.727593720314937968e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.858923467029899257e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
3.994880193954170409e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
4.135626917817705817e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
4.281332398719395655e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
4.432171342476085556e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
4.588324610100840459e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424461185932159424e-01
4.749979434661412370e+02,2.075614320347085595e-04,3.000415122864069417e+02,3.424460887908935547e-01
4.917329645779015550e+02,2.075707889162003994e-04,3.000415154181591220e+02,3.424452245235443115e-01
5.090575902036676439e+02,2.075982338283210993e-04,3.000415227440616377e+02,3.424459397792816162e-01
5.269925931575656932e+02,2.075552911264821887e-04,3.000415017855107180e+02,3.424459993839263916e-01
5.455594781168514373e+02,2.075211086776107550e-04,3.000415063088212833e+02,3.424456119537353516e-01
5.647805074067546229e+02,2.075788215734064579e-04,3.000415244832528288e+02,3.424464166164398193e-01
5.846787276937589013e+02,2.076214004773646593e-04,3.000415240790058533e+02,3.424456417560577393e-01
6.052779976193343145e+02,2.075689262710511684e-04,3.000415028746289750e+02,3.424461781978607178e-01
6.266030164072656135e+02,2.075767260976135731e-04,3.000415294681867522e+02,3.424468934535980225e-01
6.486793534788507714e+02,2.075719821732491255e-04,3.000414961952787962e+02,3.424448072910308838e-01
6.715334791115135431e+02,2.075801749015226960e-04,3.000415415371818995e+02,3.424462080001831055e-01
6.951927961775605809e+02,2.075697411783039570e-04,3.000414762636192449e+02,3.424468934535980225e-01
7.196856730011513719e+02,2.075719821732491255e-04,3.000415696618542825e+02,3.424445688724517822e-01
7.450414773728916771e+02,2.075952215818688273e-04,3.000414413170153693e+02,3.424455523490905762e-01
7.712906117627992444e+02,2.075900556519627571e-04,3.000416426324285908e+02,3.424463272094726562e-01
7.984645497739078337e+02,2.076122182188555598e-04,3.000413160321697319e+02,3.424467742443084717e-01
8.265958738801812160e+02,2.075744996545836329e-04,3.000418754735141533e+02,3.424447178840637207e-01
8.557183144940001966e+02,2.076017990475520492e-04,3.000408412957366977e+02,3.424459397792816162e-01
8.858667904100814212e+02,2.075552911264821887e-04,3.000428605275624250e+02,3.424460291862487793e-01
9.170774506742931180e+02,2.075157535728067160e-04,3.000386240647974887e+02,3.424448668956756592e-01
9.493877179275820026e+02,2.075842930935323238e-04,3.000479707589447003e+02,3.424464464187622070e-01
9.828363332770010174e+02,2.075816155411303043e-04,3.000263815647855381e+02,3.424471318721771240e-01
1.017463402747606324e+03,2.075791562674567103e-04,3.000787870944228075e+02,3.424449265003204346e-01
1.053310445370935895e+03,2.075859374599531293e-04,2.999451855001911440e+02,3.424475789070129395e-01
1.090420442967752706e+03,2.075800584862008691e-04,3.003026680052402639e+02,3.424475193023681641e-01
1.128837891684688429e+03,2.075891388813033700e-04,2.992993956502260744e+02,3.424476385116577148e-01
1.168608855346649761e+03,2.076425444101914763e-04,3.022509295456214318e+02,3.424448072910308838e-01
1.209781020688901208e+03,2.075801749015226960e-04,2.931542957086693377e+02,3.424473404884338379e-01
1.252403754535071812e+03,2.075773518299683928e-04,3.225095091929576370e+02,3.424444198608398438e-01
1.296528162989668772e+03,2.075615630019456148e-04,2.900000000000000000e+02,3.424474298954010010e-01
1.342207152716011933e+03,2.076021337416023016e-04,3.358686508410301599e+02,3.424426317214965820e-01
1.389495494373136125e+03,2.075744268950074911e-04,2.900000000000000000e+02,3.424526154994964600e-01
1.438449888287663043e+03,2.075717056868597865e-04,3.391576248554409858e+02,3.424346446990966797e-01
1.489129032439408775e+03,2.075621305266395211e-04,2.900000000000000000e+02,3.424659967422485352e-01
1.541593692842270229e+03,2.076612581731751561e-04,3.426825579506391932e+02,3.424088656902313232e-01
1.595906776404731090e+03,2.075433731079101562e-04,2.900000000000000000e+02,3.425190746784210205e-01
1.652133406357368585e+03,2.076292876154184341e-04,3.464601158550791524e+02,3.422873318195343018e-01
1.710341000337837841e+03,2.075462252832949162e-04,2.900000000000000000e+02,3.427959978580474854e-01
1.770599351226898079e+03,2.076752862194553018e-04,3.505086342944201760e+02,3.416325747966766357e-01
1.832980710832433715e+03,2.074169897241517901e-04,2.900000000000000000e+02,3.444347977638244629e-01
1.897559876521850356e+03,2.079938858514651656e-04,3.548478071217523961e+02,3.373447954654693604e-01
1.964414280906626573e+03,2.064720611087977886e-04,2.900000000000000000e+02,3.561743199825286865e-01
2.033624084686670358e+03,2.105453895637765527e-04,3.595012398820138060e+02,3.037780523300170898e-01
2.105272272765706930e+03,1.993105397559702396e-04,2.900000000000000000e+02,4.570581316947937012e-01
2.179444753752983615e+03,2.304897643625736237e-04,3.645144009405755696e+02,0.000000000000000000e+00
2.256230462970635017e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
2.335721469090121445e+03,2.355818287469446659e-04,3.698655388512976856e+02,0.000000000000000000e+00
2.418013084525718114e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
2.503203979717325183e+03,2.355818287469446659e-04,3.755922837292436043e+02,0.000000000000000000e+00
2.591396301439657236e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
2.682695795279722006e+03,2.355818287469446659e-04,3.817296638745150403e+02,0.000000000000000000e+00
2.777211932429354874e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
2.875058040944877121e+03,2.355818287469446659e-04,3.883071238191193970e+02,0.000000000000000000e+00
2.976351441631313264e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
3.081213588714002071e+03,2.355818287469446659e-04,3.953562194102102012e+02,0.000000000000000000e+00
3.189770215466318405e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
3.302151484968175282e+03,2.355818287469446659e-04,4.029107692015799103e+02,0.000000000000000000e+00
3.418492146175927246e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
3.538931695490984566e+03,2.355818287469446659e-04,4.110070167006792872e+02,0.000000000000000000e+00
3.663614544020716039e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
3.792690190732245810e+03,2.355818287469446659e-04,4.196838042495097056e+02,0.000000000000000000e+00
3.926313401706839613e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
4.064644395709627588e+03,2.355818287469446659e-04,4.289827593735791424e+02,0.000000000000000000e+00
4.207849036297398015e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
4.356099030694607791e+03,2.355818287469446659e-04,4.389484944930461552e+02,0.000000000000000000e+00
4.509572135676144171e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
4.668452370703785164e+03,2.355818287469446659e-04,4.496288209540321077e+02,0.000000000000000000e+00
4.832930238571751943e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
5.003202953825999430e+03,2.355818287469446659e-04,4.610749784071535942e+02,0.000000000000000000e+00
5.179474679231201662e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
5.361956770568816864e+03,2.355818287469446659e-04,4.733418806334328792e+02,0.000000000000000000e+00
5.550868030059799821e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
5.746434968715973810e+03,2.355818287469446659e-04,4.864883789971952410e+02,0.000000000000000000e+00
5.948892077934330700e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
6.158482110660254875e+03,2.355818287469446659e-04,5.005775447898582797e+02,0.000000000000000000e+00
6.375456372456506870e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
6.600075022827088105e+03,2.355818287469446659e-04,5.156769718190806771e+02,0.000000000000000000e+00
6.832607387157405356e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
7.073332279644439041e+03,2.355818287469446659e-04,5.318591006949737903e+02,0.000000000000000000e+00
7.322538337604526532e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
7.580524367559261009e+03,2.355818287469446659e-04,5.492015663692925500e+02,0.000000000000000000e+00
7.847599703514606517e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
8.124084577862957303e+03,2.355818287469446659e-04,5.677875705947478764e+02,0.000000000000000000e+00
8.410310505352605105e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
8.706620680585117952e+03,2.355818287469446659e-04,5.877062810916648914e+02,0.000000000000000000e+00
9.013370389517420335e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
9.330927435461662753e+03,2.355818287469446659e-04,6.090532593365428511e+02,0.000000000000000000e+00
9.659672580093822035e+03,1.498933852417394519e-04,2.900000000000000000e+02,1.000000000000000000e+00
1.000000000000000000e+04,2.355818287469446659e-04,6.319309190252624830e+02,0.000000000000000000e+00
