time_s,current_A,level
3.518567725739263,-3.0784714908804744e-05,2
3.6848179829116767,-3.0797185900155455e-05,2
3.858923467029903,-3.080147871514782e-05,2
4.0412553329506,-3.080114402109757e-05,2
4.232202272379276,-3.081564500462264e-05,2
4.432171342476085,-3.0785777198616415e-05,2
4.6415888336127775,-3.075126005569473e-05,2
4.86090117813063,-3.077696601394564e-05,2
5.090575902036681,-3.081079194089398e-05,2
5.331102621667033,-3.0833085475023836e-05,2
5.58299408744192,-3.073548577958718e-05,2
5.846787276937589,-3.0837625672575086e-05,2
6.123044539605184,-3.077282599406317e-05,2
6.412354795576917,-3.074923006352037e-05,2
6.715334791115142,-3.075654967688024e-05,2
7.032630413380644,-3.075481072301045e-05,2
7.364918067322965,-3.076068969676271e-05,2
7.712906117627992,-3.0766088457312435e-05,2
8.07733639879671,-3.078085137531161e-05,2
8.4589857965743,-3.0719806090928614e-05,2
8.858667904100823,-3.0771028832532465e-05,2
9.27723475631406,-3.0765964766032994e-05,2
9.715578646301857,-3.073334664804861e-05,2
10.174634027476063,-3.074022242799401e-05,2
10.655379505623053,-3.0765237170271575e-05,2
11.15883992507748,-3.076349094044417e-05,2
11.68608855346651,-3.0726121622137725e-05,2
12.238249369681924,-3.075872518820688e-05,2
12.816499459957583,-3.073702100664377e-05,2
13.422071527160119,-3.071135142818093e-05,2
14.05625651864215,-3.072245453950018e-05,2
14.720406378260014,-3.0775045161135495e-05,2
15.415936928422719,-3.072700201300904e-05,2
16.14433088831602,-3.075823042308912e-05,2
16.9071410347358,-3.0707007681485265e-05,2
17.70599351226898,-3.0669354600831866e-05,2
18.542591299878524,-3.070877573918551e-05,2
19.418717841282547,-3.071223181905225e-05,2
20.336240846866723,-3.069910599151626e-05,2
21.29711627523478,-3.0690622224938124e-05,2
22.303392502884964,-3.069896774832159e-05,2
23.357214690901213,-3.071988612646237e-05,2
24.46082935796798,-3.0746348784305155e-05,2
25.616589169457267,-3.06894798995927e-05,2
26.826957952797247,-3.069265221711248e-05,2
28.094515949814063,-3.067743091378361e-05,2
29.421965317243743,-3.070686216233298e-05,2
30.812135887140023,-3.0724928365089e-05,2
32.26799119945808,-3.067567013204098e-05,2
33.79263481967431,-3.068807563977316e-05,2
35.38931695490988,-3.066946374019608e-05,2
37.06144138266228,-3.0676259484607726e-05,2
38.81257270691536,-3.068694059038535e-05,2
40.64644395709628,-3.067732905037701e-05,2
42.566964546078715,-3.065828059334308e-05,2
44.578228604197065,-3.0709961720276624e-05,2
46.6845237070379,-3.06687579723075e-05,2
48.89034001561443,-3.0662900826428086e-05,2
51.20037984840887,-3.068816295126453e-05,2
53.61956770568817,-3.066258068429306e-05,2
56.153060767462726,-3.0697738111484796e-05,2
58.80625988746757,-3.0657683964818716e-05,2
61.584821106602604,-3.064994962187484e-05,2
64.4946677103762,-3.065502824028954e-05,2
67.54200285605587,-3.069797094212845e-05,2
70.73332279644438,-3.064546035602689e-05,2
74.07543072847163,-3.064487827941775e-05,2
77.57545129612413,-3.069799277000129e-05,2
81.24084577862966,-3.068547084694728e-05,2
85.07942799627445,-3.0631177651230246e-05,2
89.09938096776106,-3.062078758375719e-05,2
93.30927435461663,-3.065633063670248e-05,2
97.71808272983898,-3.063682379433885e-05,2
102.33520470972576,-3.063429903704673e-05,2
107.17048298967093,-3.062271571252495e-05,2
112.23422532664173,-3.0644900107290596e-05,2
117.53722651306367,-3.060627932427451e-05,2
123.09079138896018,-3.063875192310661e-05,2
128.90675894140244,-3.066423232667148e-05,2
134.99752754264296,-3.065624332521111e-05,2
141.37608138073614,-3.071517130592838e-05,2
148.05601813899102,-3.059209120692685e-05,2
155.0515779832622,-3.059957089135423e-05,2
162.3776739188721,-3.0649331165477633e-05,2
170.0499235818794,-3.062242467422038e-05,2
178.08468253246812,-3.064447082579136e-05,2
186.49907912142942,-3.0637434974778444e-05,2
195.3110510040631,-3.06129441014491e-05,2
204.53938337933903,-3.0617680749855936e-05,2
214.2037490358383,-3.062434552703053e-05,2
224.32475028984157,-3.060916060348973e-05,2
234.9239629049658,-3.0573493859265e-05,2
246.02398208697775,-3.0601971957366914e-05,2
257.64847065183744,-3.0578492442145944e-05,2
269.82220946965333,-3.0595314456149936e-05,2
282.5711502920827,-3.062793257413432e-05,2
295.9224710757957,-3.059035952901468e-05,2
309.9046339199427,-3.062969335587695e-05,2
324.54744574113255,-3.062313771806657e-05,2
339.8821218152667,-3.064177872147411e-05,2
355.9413523216862,-3.058261063415557e-05,2
372.7593720314938,-3.058796573895961e-05,2
390.37203328860846,-3.057643334614113e-05,2
408.81688243912896,-3.06150977849029e-05,2
428.13323987193957,-3.056084824493155e-05,2
448.36228384119056,-3.0609713576268405e-05,2
469.5471382493421,-3.0602837796323e-05,2
491.73296457790156,-3.061688767047599e-05,2
514.9670581618343,-3.0582355975639075e-05,2
539.298949012887,-3.0609364330302924e-05,2
564.7805074067546,-3.053279215237126e-05,2
591.4660544591745,-3.054495755350217e-05,2
619.412477926676,-3.0525588954333216e-05,2
648.6793534788508,-3.054927219636738e-05,2
679.3290717006688,-3.0517934646923095e-05,2
711.4269710955731,-3.057331923628226e-05,2
745.0414773728917,-3.055949491681531e-05,2
780.2442493165045,-3.05705689243041e-05,2
817.1103315457186,-3.057860885746777e-05,2
855.7183144940002,-3.061526513192803e-05,2
896.150501946605,-3.054064291063696e-05,2
938.4930864942721,-3.0572497053071856e-05,2
982.836333277001,-3.0570561648346484e-05,2
1029.2747724096077,-3.056998684769496e-05,2
1077.9074004992735,-3.05847279378213e-05,2
1128.8378916846884,-3.054459375562146e-05,2
1182.1748186466698,-3.0512470402754843e-05,2
1238.0318840613968,-3.052624379051849e-05,2
1296.5281629896688,-3.053702675970271e-05,2
1357.7883567189276,-3.0531446100212634e-05,2
1421.9430585991647,-3.052464307984337e-05,2
1489.1290324394088,-3.056187415495515e-05,2
1559.489504058283,-3.052802640013397e-05,2
1633.1744666101667,-3.055284469155595e-05,2
1710.3410003378378,-3.053345426451415e-05,2
1791.1536074332303,-3.0475945095531642e-05,2
1875.7845627201611,-3.050467057619244e-05,2
1964.4142809066266,-3.052895044675097e-05,2
2057.231701189553,-3.0511633667629212e-05,2
2154.4346900318824,-3.050301893381402e-05,2
2256.230462970635,-3.0492432415485382e-05,2
2362.8360263551754,-3.05187058984302e-05,2
2474.4786399573477,-3.0503571906592697e-05,2
2591.3963014396572,-3.050204395549372e-05,2
2713.83825371428,-3.049356018891558e-05,2
2842.065516274511,-3.0491093639284372e-05,2
2976.3514416313133,-3.0472227081190795e-05,2
3116.9822980411436,-3.0520663131028414e-05,2
3264.2578797673236,-3.0514842364937067e-05,2
3418.4921461759272,-3.0511233489960432e-05,2
3580.013891028573,-3.0472554499283433e-05,2
3749.1674433988856,-3.0485149181913584e-05,2
3926.3134017068396,-3.0479503038804978e-05,2
4111.829402435828,-3.045503399334848e-05,2
4306.110925171165,-3.0511029763147235e-05,2
4509.572135676144,-3.0468487238977104e-05,2
4722.646768802954,-3.047072095796466e-05,2
4945.789053120639,-3.0468836484942585e-05,2
5179.474679231202,-3.04982895613648e-05,2
5424.2018138380245,-3.0471397622022778e-05,2
5680.492161728429,-3.0491311918012798e-05,2
5948.892077934331,-3.0476614483632147e-05,2
6229.973732441835,-3.0449657060671598e-05,2
6524.336329932622,-3.047529753530398e-05,2
6832.607387157405,-3.0467082979157567e-05,2
7155.444070664575,-3.0435388907790184e-05,2
7493.534597735741,-3.04596615023911e-05,2
7847.5997035146065,-3.040014416910708e-05,2
8218.394177456807,-3.040798765141517e-05,2
8606.708472376158,-3.0407783924601972e-05,2
9013.37038951742,-3.0465293093584478e-05,2
9439.246843247663,-3.04331915685907e-05,2
9885.245709128281,-3.0417089874390513e-05,2
10352.317759307378,-3.0447430617641658e-05,2
10841.458689358327,-3.0490111385006458e-05,2
11353.711240885177,-3.0425333534367383e-05,2
11890.167424419898,-3.0443108698818833e-05,2
12451.97084735032,-3.0453848012257367e-05,2
13040.319151841288,-3.0496630643028766e-05,2
13656.466567946096,-3.0445735319517553e-05,2
14301.72658735088,-3.0417126254178584e-05,2
14977.474763452,-3.0470902856905013e-05,2
15685.151643735446,-3.0427341698668897e-05,2
16426.265840709304,-3.0487310141324997e-05,2
17202.39724793599,-3.0359457014128566e-05,2
18015.20040802024,-3.0457478715106845e-05,2
18866.408039732545,-3.0398106900975108e-05,2
19757.834731786996,-3.037586429854855e-05,2
20691.3808111479,-3.0436560336966068e-05,2
21669.03639411181,-3.0355353374034166e-05,2
22692.885628800763,-3.038605791516602e-05,2
23765.11113811073,-3.040527371922508e-05,2
24887.998672586673,-3.042304888367653e-05,2
26063.94198314347,-3.0415874789468944e-05,2
27295.447924020016,-3.0417300877161324e-05,2
28585.141796844713,-3.04302157019265e-05,2
29935.772947204903,-3.037870192201808e-05,2
31350.220625651124,-3.0396069632843137e-05,2
32831.5001256304,-3.0401737603824586e-05,2
34382.76921143307,-3.036960697500035e-05,2
36007.334849856205,-3.0406707082875073e-05,2
37708.66025993451,-3.0340946977958083e-05,2
39490.37229576694,-3.0360686650965363e-05,2
41356.26917817706,-3.0388509912882e-05,2
43310.32859169001,-3.0408176826313138e-05,2
45356.716164087025,-3.0372197215911e-05,2
47499.79434661403,-3.0348208383657038e-05,2
49744.13171377451,-3.035054396605119e-05,2
52094.51270253211,-3.0344483093358576e-05,2
54555.947811685146,-3.0378221708815545e-05,2
57133.68428315568,-3.0419250833801925e-05,2
59833.21728796282,-3.0375071219168603e-05,2
62660.30164072656,-3.0329370929393917e-05,2
65620.96406767555,-3.033292159670964e-05,2
68721.51605431108,-3.03926644846797e-05,2
71968.56730011514,-3.0375282221939415e-05,2
75369.03980898541,-3.0383802368305624e-05,2
78930.18264543568,-3.0351511668413877e-05,2
82659.58738801796,-3.0368428269866854e-05,2
86565.20431290935,-3.0370982130989432e-05,2
90655.35934216359,-3.0328308639582247e-05,2
94938.7717927582,-3.0348215659614652e-05,2
99424.57296427398,-3.0328097636811435e-05,2
104122.32560483043,-3.0334966140799224e-05,2
109042.04429677526,-3.033099346794188e-05,2
114194.21680558647,-3.031968662980944e-05,2
119589.82643749769,-3.0299830541480333e-05,2
125240.3754535072,-3.0314127798192203e-05,2
131157.90958968503,-3.0299881473183632e-05,2
137355.04373605122,-3.0337265343405306e-05,2
143844.988828766,-3.0312359740491956e-05,2
150641.5800129591,-3.0333765607792884e-05,2
157759.30613623615,-3.0349561711773276e-05,2
165213.34063573685,-3.031544474652037e-05,2
173019.57388458907,-3.029970685020089e-05,2
181194.64706671223,-3.0305127438623458e-05,2
189755.98765218505,-3.02890402963385e-05,2
198721.84654880533,-3.0368442821782082e-05,2
208111.33700903907,-3.030977677553892e-05,2
217944.47537529835,-3.0296752811409533e-05,2
228242.22375040976,-3.0246061214711517e-05,2
239026.53468423893,-3.0294620955828577e-05,2
250320.39797173202,-3.034713154193014e-05,2
262147.88966213533,-3.0282324587460607e-05,2
274534.22338387143,-3.031318192370236e-05,2
287505.80409448774,-3.0328301363624632e-05,2
301090.2843702586,-3.0317030905280262e-05,2
315316.62335543614,-3.0294213502202183e-05,2
330215.14849681756,-3.028335777344182e-05,2
345817.62019523775,-3.029179060831666e-05,2
362157.29951180675,-3.0335519113577902e-05,2
379269.0190732246,-3.0279021302703768e-05,2
397189.25732733024,-3.0269766284618527e-05,2
415956.2163071843,-3.025001205969602e-05,2
435609.9030694599,-3.0287294066511095e-05,2
456192.21498074586,-3.0273367883637547e-05,2
477747.0290335773,-3.025009937118739e-05,2
500320.2953825999,-3.026820922968909e-05,2
523960.13530026336,-3.0291172151919454e-05,2
548716.9437608599,-3.02766275126487e-05,2
574643.4968715974,-3.028271021321416e-05,2
601795.0643797328,-3.027808270417154e-05,2
630229.5274956011,-3.0256873287726194e-05,2
660007.5022827089,-3.025542537216097e-05,2
691192.4688779366,-3.0268696718849242e-05,2
723850.9068173248,-3.024884790647775e-05,2
758052.4367559246,-3.02339467452839e-05,2
793869.9688838223,-3.0207702366169542e-05,2
831379.8583547334,-3.0276001780293882e-05,2
870662.0680585118,-3.024261968676001e-05,2
911800.3390845662,-3.026455669896677e-05,2
954882.3692395657,-3.0210088880266994e-05,2
1000000.0,-3.0240698833949864e-05,2
