time_s,I_level1_A,I_level2_A,I_level3_A
0.01,2.7485322789288817e-05,-1.0398905033070968e-05,-0.00013547224807552874
0.010472494122981487,2.7485322789288803e-05,-1.0398905033070963e-05,-0.00013547224807552869
0.010967313315588178,2.7485322789288793e-05,-1.039890503307096e-05,-0.00013547224807552863
0.01148551242423938,2.748532278928878e-05,-1.0398905033070955e-05,-0.00013547224807552858
0.012028196136227775,2.7485322789288766e-05,-1.039890503307095e-05,-0.0001354722480755285
0.012596521334671401,2.7485322789288752e-05,-1.0398905033070945e-05,-0.00013547224807552844
0.013191699564735716,2.748532278928874e-05,-1.039890503307094e-05,-0.00013547224807552836
0.013814999616383224,2.7485322789288725e-05,-1.0398905033070934e-05,-0.0001354722480755283
0.01446775022915648,2.7485322789288705e-05,-1.0398905033070928e-05,-0.0001354722480755282
0.01515134292476053,2.748532278928869e-05,-1.039890503307092e-05,-0.00013547224807552812
0.015867234973483177,2.7485322789288674e-05,-1.0398905033070914e-05,-0.00013547224807552804
0.01661695250077689,2.7485322789288654e-05,-1.0398905033070907e-05,-0.00013547224807552795
0.01740209374062485,2.7485322789288637e-05,-1.03989050330709e-05,-0.00013547224807552785
0.018224332442626664,2.7485322789288617e-05,-1.0398905033070894e-05,-0.00013547224807552776
0.01908542144006686,2.7485322789288596e-05,-1.0398905033070885e-05,-0.00013547224807552766
0.019987196386572505,2.7485322789288576e-05,-1.0398905033070877e-05,-0.00013547224807552755
0.02093157966932574,2.748532278928855e-05,-1.0398905033070868e-05,-0.00013547224807552744
0.021920584507173258,2.7485322789288525e-05,-1.0398905033070858e-05,-0.0001354722480755273
0.022956319242369096,2.74853227892885e-05,-1.039890503307085e-05,-0.0001354722480755272
0.02404099183509972,2.7485322789288478e-05,-1.0398905033070841e-05,-0.0001354722480755271
0.02517691457037277,2.748532278928845e-05,-1.039890503307083e-05,-0.00013547224807552695
0.026366508987303583,2.748532278928842e-05,-1.039890503307082e-05,-0.0001354722480755268
0.02761231104130753,2.748532278928839e-05,-1.0398905033070807e-05,-0.00013547224807552663
0.028916976510202995,2.748532278928836e-05,-1.0398905033070795e-05,-0.0001354722480755265
0.030283286655749458,2.7485322789288325e-05,-1.0398905033070782e-05,-0.00013547224807552633
0.03171415415268999,2.748532278928829e-05,-1.039890503307077e-05,-0.00013547224807552617
0.03321262929793748,2.7485322789288254e-05,-1.0398905033070756e-05,-0.00013547224807552598
0.0347819065131413,2.7485322789288217e-05,-1.0398905033070743e-05,-0.00013547224807552579
0.03642533115449638,2.748532278928818e-05,-1.0398905033070728e-05,-0.0001354722480755256
0.03814640664431178,2.7485322789288136e-05,-1.039890503307071e-05,-0.00013547224807552538
0.0399488019395417,2.748532278928809e-05,-1.0398905033070696e-05,-0.0001354722480755252
0.041836359353200195,2.7485322789288048e-05,-1.0398905033070677e-05,-0.00013547224807552495
0.04381310274533306,2.7485322789287997e-05,-1.039890503307066e-05,-0.0001354722480755247
0.04588324610100845,2.748532278928795e-05,-1.0398905033070641e-05,-0.00013547224807552448
0.04805120251361242,2.74853227892879e-05,-1.0398905033070621e-05,-0.00013547224807552421
0.05032159359259993,2.7485322789287844e-05,-1.03989050330706e-05,-0.00013547224807552394
0.052699259315756565,2.7485322789287783e-05,-1.0398905033070579e-05,-0.00013547224807552367
0.0551892683469738,2.7485322789287722e-05,-1.0398905033070555e-05,-0.00013547224807552337
0.05779692884153313,2.748532278928766e-05,-1.0398905033070531e-05,-0.00013547224807552305
0.06052779976193349,2.7485322789287597e-05,-1.0398905033070507e-05,-0.00013547224807552272
0.06338770272838487,2.7485322789287526e-05,-1.039890503307048e-05,-0.00013547224807552237
0.06638273442923082,2.748532278928745e-05,-1.0398905033070453e-05,-0.00013547224807552202
0.06951927961775606,2.748532278928738e-05,-1.0398905033070424e-05,-0.00013547224807552167
0.0728040247230857,2.74853227892873e-05,-1.0398905033070394e-05,-0.00013547224807552126
0.07624397210419138,2.7485322789287214e-05,-1.0398905033070362e-05,-0.00013547224807552085
0.07984645497739086,2.748532278928713e-05,-1.039890503307033e-05,-0.00013547224807552042
0.08361915304916318,2.7485322789287038e-05,-1.0398905033070296e-05,-0.00013547224807551999
0.08757010888760508,2.7485322789286943e-05,-1.039890503307026e-05,-0.0001354722480755195
0.0917077450674293,2.748532278928684e-05,-1.0398905033070221e-05,-0.000135472248075519
0.0960408821250538,2.748532278928674e-05,-1.0398905033070182e-05,-0.0001354722480755185
0.10057875736205836,2.7485322789286628e-05,-1.0398905033070142e-05,-0.00013547224807551795
0.1053310445370937,2.7485322789286513e-05,-1.0398905033070098e-05,-0.00013547224807551738
0.1103078744882215,2.7485322789286394e-05,-1.0398905033070052e-05,-0.00013547224807551681
0.11551985672964793,2.7485322789286265e-05,-1.0398905033070003e-05,-0.00013547224807551616
0.12097810206889013,2.7485322789286133e-05,-1.0398905033069954e-05,-0.0001354722480755155
0.12669424629259063,2.7485322789285998e-05,-1.0398905033069901e-05,-0.00013547224807551484
0.13268047497147245,2.748532278928585e-05,-1.0398905033069847e-05,-0.00013547224807551413
0.13894954943731375,2.74853227892857e-05,-1.039890503306979e-05,-0.0001354722480755134
0.14551483398731938,2.748532278928554e-05,-1.039890503306973e-05,-0.0001354722480755126
0.1523903243738829,2.7485322789285374e-05,-1.0398905033069666e-05,-0.00013547224807551177
0.1595906776404731,2.74853227892852e-05,-1.0398905033069601e-05,-0.00013547224807551093
0.16713124336724874,2.748532278928502e-05,-1.0398905033069532e-05,-0.00013547224807551004
0.17502809639301012,2.748532278928483e-05,-1.0398905033069459e-05,-0.0001354722480755091
0.18329807108324356,2.748532278928463e-05,-1.0398905033069384e-05,-0.0001354722480755081
0.1919587972173111,2.748532278928442e-05,-1.0398905033069305e-05,-0.00013547224807550708
0.20102873757128856,2.74853227892842e-05,-1.0398905033069222e-05,-0.000135472248075506
0.2105272272765707,2.748532278928397e-05,-1.0398905033069135e-05,-0.00013547224807550486
0.22047451503814744,2.7485322789283728e-05,-1.0398905033069044e-05,-0.00013547224807550367
0.23089180630041925,2.748532278928348e-05,-1.0398905033068949e-05,-0.00013547224807550245
0.24180130845257206,2.7485322789283213e-05,-1.0398905033068849e-05,-0.00013547224807550112
0.25322627816987947,2.7485322789282938e-05,-1.0398905033068746e-05,-0.00013547224807549977
0.2651910709918538,2.748532278928265e-05,-1.0398905033068636e-05,-0.00013547224807549836
0.2777211932429355,2.7485322789282345e-05,-1.039890503306852e-05,-0.00013547224807549686
0.2908433564064048,2.748532278928203e-05,-1.03989050330684e-05,-0.0001354722480754953
0.3045855340674284,2.7485322789281698e-05,-1.0398905033068275e-05,-0.00013547224807549367
0.31897702154663216,2.748532278928135e-05,-1.0398905033068144e-05,-0.00013547224807549193
0.33404849835132444,2.7485322789280987e-05,-1.0398905033068005e-05,-0.00013547224807549014
0.3498320935775036,2.7485322789280604e-05,-1.0398905033067861e-05,-0.00013547224807548827
0.36636145440207163,2.7485322789280204e-05,-1.039890503306771e-05,-0.0001354722480754863
0.38367181781126447,2.7485322789279787e-05,-1.0398905033067553e-05,-0.00013547224807548423
0.40180008571820913,2.7485322789279347e-05,-1.0398905033067385e-05,-0.00013547224807548207
0.42078490362974025,2.748532278927889e-05,-1.0398905033067213e-05,-0.00013547224807547982
0.4406667430301786,2.7485322789278412e-05,-1.0398905033067031e-05,-0.00013547224807547746
0.4614879876576939,2.7485322789277907e-05,-1.0398905033066842e-05,-0.00013547224807547496
0.4832930238571752,2.748532278927738e-05,-1.0398905033066642e-05,-0.00013547224807547236
0.5061283352022219,2.7485322789276826e-05,-1.0398905033066433e-05,-0.00013547224807546965
0.5300426015879672,2.748532278927625e-05,-1.0398905033066215e-05,-0.0001354722480754668
0.5550868030059806,2.7485322789275647e-05,-1.0398905033065986e-05,-0.00013547224807546382
0.5813143282224713,2.748532278927501e-05,-1.0398905033065745e-05,-0.0001354722480754607
0.6087810885914762,2.748532278927435e-05,-1.0398905033065495e-05,-0.00013547224807545743
0.6375456372456506,2.7485322789273655e-05,-1.0398905033065232e-05,-0.000135472248075454
0.6676692939187563,2.7485322789272923e-05,-1.0398905033064956e-05,-0.0001354722480754504
0.6992162756659375,2.748532278927216e-05,-1.0398905033064668e-05,-0.00013547224807544667
0.7322538337604534,2.7485322789271364e-05,-1.0398905033064366e-05,-0.00013547224807544274
0.766852397058701,2.7485322789270528e-05,-1.039890503306405e-05,-0.00013547224807543862
0.8030857221391512,2.7485322789269653e-05,-1.0398905033063718e-05,-0.00013547224807543428
0.8410310505352605,2.748532278926874e-05,-1.0398905033063372e-05,-0.00013547224807542978
0.8807692733975462,2.7485322789267776e-05,-1.0398905033063008e-05,-0.00013547224807542504
0.9223851039358476,2.748532278926677e-05,-1.0398905033062627e-05,-0.00013547224807542008
0.9659672580093832,2.7485322789265716e-05,-1.0398905033062229e-05,-0.0001354722480754149
1.0116086432495808,2.7485322789264615e-05,-1.0398905033061812e-05,-0.00013547224807540945
1.059406557118851,2.748532278926346e-05,-1.0398905033061375e-05,-0.00013547224807540376
1.1094628943275218,2.748532278926225e-05,-1.0398905033060917e-05,-0.0001354722480753978
1.1618843640511003,2.7485322789260983e-05,-1.0398905033060438e-05,-0.00013547224807539156
1.216782717410923,2.7485322789259655e-05,-1.0398905033059936e-05,-0.00013547224807538503
1.2742749857031335,2.748532278925827e-05,-1.0398905033059411e-05,-0.00013547224807537817
1.3344837298838383,2.7485322789256812e-05,-1.039890503305886e-05,-0.000135472248075371
1.3975373018422912,2.748532278925529e-05,-1.0398905033058283e-05,-0.0001354722480753635
1.4635701180190799,2.7485322789253692e-05,-1.039890503305768e-05,-0.00013547224807535562
1.5327229459526135,2.7485322789252025e-05,-1.0398905033057048e-05,-0.0001354722480753474
1.6051432043647615,2.7485322789250273e-05,-1.0398905033056386e-05,-0.00013547224807533876
1.6809852774253637,2.748532278924844e-05,-1.0398905033055693e-05,-0.00013547224807532974
1.7604108438655526,2.7485322789246523e-05,-1.0398905033054968e-05,-0.00013547224807532028
1.843589221641488,2.748532278924451e-05,-1.0398905033054205e-05,-0.00013547224807531038
1.9306977288832496,2.7485322789242406e-05,-1.039890503305341e-05,-0.0001354722480753
2.0219220618983536,2.7485322789240204e-05,-1.0398905033052576e-05,-0.00013547224807528913
2.117456691035712,2.7485322789237896e-05,-1.0398905033051703e-05,-0.00013547224807527777
2.2175052752539317,2.7485322789235477e-05,-1.0398905033050787e-05,-0.00013547224807526585
2.3222810962777247,2.7485322789232946e-05,-1.0398905033049831e-05,-0.00013547224807525338
2.4320075132679473,2.7485322789230293e-05,-1.0398905033048827e-05,-0.0001354722480752403
2.54691843897454,2.748532278922752e-05,-1.0398905033047776e-05,-0.0001354722480752266
2.667258838387405,2.748532278922461e-05,-1.0398905033046677e-05,-0.0001354722480752123
2.793285250948253,2.7485322789221566e-05,-1.0398905033045525e-05,-0.00013547224807519727
2.9252663374366445,2.7485322789218374e-05,-1.0398905033044317e-05,-0.00013547224807518155
3.063483452696084,2.7485322789215037e-05,-1.0398905033043055e-05,-0.0001354722480751651
3.2082312454210773,2.748532278921154e-05,-1.0398905033041732e-05,-0.00013547224807514786
3.359818286283781,2.7485322789207874e-05,-1.0398905033040345e-05,-0.0001354722480751298
3.518567725739263,2.748532278920404e-05,-1.0398905033038895e-05,-0.0001354722480751109
3.6848179829116767,2.7485322789200024e-05,-1.0398905033037375e-05,-0.0001354722480750911
3.858923467029903,2.7485322789195816e-05,-1.0398905033035783e-05,-0.00013547224807507037
4.0412553329506,2.748532278919141e-05,-1.0398905033034116e-05,-0.00013547224807504863
4.232202272379276,2.74853227891868e-05,-1.039890503303237e-05,-0.00013547224807502591
4.432171342476085,2.7485322789181965e-05,-1.0398905033030543e-05,-0.0001354722480750021
4.6415888336127775,2.7485322789176907e-05,-1.0398905033028628e-05,-0.00013547224807497715
4.86090117813063,2.7485322789171604e-05,-1.0398905033026623e-05,-0.00013547224807495102
5.090575902036681,2.7485322789166058e-05,-1.0398905033024524e-05,-0.00013547224807492367
5.331102621667033,2.7485322789160244e-05,-1.0398905033022325e-05,-0.00013547224807489502
5.58299408744192,2.748532278915416e-05,-1.0398905033020023e-05,-0.00013547224807486505
5.846787276937589,2.7485322789147786e-05,-1.039890503301761e-05,-0.00013547224807483363
6.123044539605184,2.7485322789141108e-05,-1.0398905033015084e-05,-0.00013547224807480073
6.412354795576917,2.748532278913412e-05,-1.039890503301244e-05,-0.00013547224807476628
6.715334791115142,2.74853227891268e-05,-1.039890503300967e-05,-0.0001354722480747302
7.032630413380644,2.7485322789119132e-05,-1.039890503300677e-05,-0.0001354722480746924
