Time_s,Current_A,Temperature_K,State_x
4.668452370703789489e-01,7.343878678511828184e-05,3.000001675274576769e+02,1.970597654581069946e-01
4.832930238571752080e-01,7.343489414779469371e-05,3.000001732911194949e+02,1.969575583934783936e-01
5.003202953826004773e-01,7.343433389905840158e-05,3.000001792479837377e+02,1.968518346548080444e-01
5.179474679231209633e-01,7.343874312937259674e-05,3.000001854046071799e+02,1.967425048351287842e-01
5.361956770568816477e-01,7.343676406890153885e-05,3.000001917667241287e+02,1.966294348239898682e-01
5.550868030059805669e-01,7.346428174059838057e-05,3.000001983435702186e+02,1.965124905109405518e-01
5.746434968715973257e-01,7.343408651649951935e-05,3.000002051363155147e+02,1.963915526866912842e-01
5.948892077934334610e-01,7.343124161707237363e-05,3.000002121543408862e+02,1.962665021419525146e-01
6.158482110660260522e-01,7.343603647314012051e-05,3.000002194054171696e+02,1.961371898651123047e-01
6.375456372456506093e-01,7.344855839619413018e-05,3.000002268975872539e+02,1.960034817457199097e-01
6.600075022827095461e-01,7.345528138102963567e-05,3.000002346376460309e+02,1.958652287721633911e-01
6.832607387157402234e-01,7.344820915022864938e-05,3.000002426315804200e+02,1.957222819328308105e-01
7.073332279644438669e-01,7.344091136474162340e-05,3.000002508870335305e+02,1.955744922161102295e-01
7.322538337604533876e-01,7.345365156652405858e-05,3.000002594143552983e+02,1.954217106103897095e-01
7.580524367559261512e-01,7.345523044932633638e-05,3.000002682203141262e+02,1.952637583017349243e-01
7.847599703514610558e-01,7.344126061070710421e-05,3.000002773111385181e+02,1.951004862785339355e-01
8.124084577862965562e-01,7.343127072090283036e-05,3.000002866957329957e+02,1.949317157268524170e-01
8.410310505352605048e-01,7.346231723204255104e-05,3.000002963885453937e+02,1.947572678327560425e-01
8.706620680585126504e-01,7.345947960857301950e-05,3.000003063937116394e+02,1.945769637823104858e-01
9.013370389517434411e-01,7.345562335103750229e-05,3.000003167200953840e+02,1.943906098604202271e-01
9.330927435461663366e-01,7.345313497353345156e-05,3.000003273771087038e+02,1.941980272531509399e-01
9.659672580093832117e-01,7.347721839323639870e-05,3.000003383785117421e+02,1.939990222454071045e-01
1.000000000000000000e+00,7.347590872086584568e-05,3.000003497298500861e+02,1.937933713197708130e-01
1.035231775930737674e+00,7.347676728386431932e-05,3.000003614412747197e+02,1.935808956623077393e-01
1.071704829896710454e+00,7.346260827034711838e-05,3.000003735200164101e+02,1.933613568544387817e-01
1.109462894327521765e+00,7.347329665208235383e-05,3.000003859807244453e+02,1.931345611810684204e-01
1.148551242423938135e+00,7.345093035837635398e-05,3.000003988273672348e+02,1.929002702236175537e-01
1.189016742441989960e+00,7.347211067099124193e-05,3.000004120789208173e+02,1.926582604646682739e-01
1.230907913889601746e+00,7.349175575654953718e-05,3.000004257459526684e+02,1.924082934856414795e-01
1.274274985703133467e+00,7.347860082518309355e-05,3.000004398323759460e+02,1.921501159667968750e-01
1.319169956473571714e+00,7.347479549935087562e-05,3.000004543509937776e+02,1.918835043907165527e-01
1.365646656794609726e+00,7.347358041442930698e-05,3.000004693133681712e+02,1.916081905364990234e-01
1.413760813807359851e+00,7.347932842094451189e-05,3.000004847322861679e+02,1.913239210844039917e-01
1.463570118019079880e+00,7.347502832999452949e-05,3.000005006165685586e+02,1.910304278135299683e-01
1.515134292476052913e+00,7.348095823545008898e-05,3.000005169801053171e+02,1.907274425029754639e-01
1.568515164373547766e+00,7.351218664553016424e-05,3.000005338411435218e+02,1.904146969318389893e-01
1.623776739188721008e+00,7.348654617089778185e-05,3.000005511959646469e+02,1.900919079780578613e-01
1.680985277425363744e+00,7.348954386543482542e-05,3.000005690638000146e+02,1.897587776184082031e-01
1.740209374062484882e+00,7.349233783315867186e-05,3.000005874561576320e+02,1.894150227308273315e-01
1.801520040802023770e+00,7.350943633355200291e-05,3.000006063889875350e+02,1.890603452920913696e-01
1.864990791214296229e+00,7.350320811383426189e-05,3.000006258667100383e+02,1.886944323778152466e-01
1.930697728883249642e+00,7.350669329753145576e-05,3.000006459038301045e+02,1.883169859647750854e-01
1.998719638657250552e+00,7.351209933403879404e-05,3.000006665124358278e+02,1.879276782274246216e-01
2.069138081114790140e+00,7.349334919126704335e-05,3.000006876953949586e+02,1.875261962413787842e-01
2.142037490358382978e+00,7.351094973273575306e-05,3.000007094766601767e+02,1.871122121810913086e-01
2.217505275253931707e+00,7.351987005677074194e-05,3.000007318643056919e+02,1.866853982210159302e-01
2.295631924236909427e+00,7.352030661422759295e-05,3.000007548659710324e+02,1.862454116344451904e-01
2.376511113811072828e+00,7.351025124080479145e-05,3.000007784879239807e+02,1.857919245958328247e-01
2.460239820869774885e+00,7.351506792474538088e-05,3.000008027463532017e+02,1.853245943784713745e-01
2.546918438974540067e+00,7.351845852099359035e-05,3.000008276506507059e+02,1.848430782556533813e-01
2.636650898730358072e+00,7.352526881732046604e-05,3.000008532119539382e+02,1.843470335006713867e-01
2.729544792402007314e+00,7.351368549279868603e-05,3.000008794309982818e+02,1.838361024856567383e-01
2.825711502920826845e+00,7.353340333793312311e-05,3.000009063311272257e+02,1.833099275827407837e-01
2.925266337436644548e+00,7.352861575782299042e-05,3.000009339088085767e+02,1.827681511640548706e-01
3.028328665574945511e+00,7.353190449066460133e-05,3.000009621755733065e+02,1.822104305028915405e-01
3.135022062565112400e+00,7.355088018812239170e-05,3.000009911467615780e+02,1.816364079713821411e-01
3.245474457411329006e+00,7.353452383540570736e-05,3.000010208096295514e+02,1.810457259416580200e-01
3.359818286283780875e+00,7.354689296334981918e-05,3.000010511854680999e+02,1.804380267858505249e-01
3.478190651314130299e+00,7.354735862463712692e-05,3.000010822722110220e+02,1.798129677772521973e-01
3.600733484985620070e+00,7.355000707320868969e-05,3.000011140748720777e+02,1.791701912879943848e-01
3.727593720314938075e+00,7.354012632276862860e-05,3.000011465882806760e+02,1.785093396902084351e-01
3.858923467029903076e+00,7.354017725447192788e-05,3.000011798202301065e+02,1.778301000595092773e-01
3.994880193954170267e+00,7.354998524533584714e-05,3.000012137778567194e+02,1.771321147680282593e-01
4.135626917817705639e+00,7.353119144681841135e-05,3.000012484407025113e+02,1.764150559902191162e-01
4.281332398719391641e+00,7.354761328315362334e-05,3.000012838316890225e+02,1.756786108016967773e-01
4.432171342476085130e+00,7.354491390287876129e-05,3.000013199336930825e+02,1.749224811792373657e-01
4.588324610100844581e+00,7.356752757914364338e-05,3.000013567615462762e+02,1.741463392972946167e-01
4.749979434661412370e+00,7.354060653597116470e-05,3.000013942698105325e+02,1.733499169349670410e-01
4.917329645779015657e+00,7.357310823863372207e-05,3.000014324990518162e+02,1.725329309701919556e-01
5.090575902036681200e+00,7.353868568316102028e-05,3.000014713830519781e+02,1.716951131820678711e-01
5.269925931575656364e+00,7.357160939136520028e-05,3.000015109691441921e+02,1.708362400531768799e-01
5.455594781168514373e+00,7.355712295975536108e-05,3.000015512014859382e+02,1.699560731649398804e-01
5.647805074067552056e+00,7.355447451118379831e-05,3.000015920754321996e+02,1.690544188022613525e-01
5.846787276937589262e+00,7.355616980930790305e-05,3.000016335778080361e+02,1.681310832500457764e-01
6.052779976193349398e+00,7.354332046816125512e-05,3.000016756742332973e+02,1.671859174966812134e-01
6.266030164072655673e+00,7.354482659138739109e-05,3.000017183576892421e+02,1.662188023328781128e-01
6.486793534788508175e+00,7.355002890108153224e-05,3.000017616084071506e+02,1.652296185493469238e-01
6.715334791115141755e+00,7.354756962740793824e-05,3.000018053916571148e+02,1.642183065414428711e-01
6.951927961775605347e+00,7.355186244240030646e-05,3.000018496866651958e+02,1.631848365068435669e-01
7.196856730011513825e+00,7.354735862463712692e-05,3.000018944518373019e+02,1.621291935443878174e-01
7.450414773728909701e+00,7.352715329034253955e-05,3.000019396334928388e+02,1.610514223575592041e-01
7.712906117627992053e+00,7.354901754297316074e-05,3.000019852496948829e+02,1.599516123533248901e-01
7.984645497739086828e+00,7.353321416303515434e-05,3.000020312119929145e+02,1.588298678398132324e-01
8.265958738801812089e+00,7.352806278504431248e-05,3.000020774933982466e+02,1.576863676309585571e-01
8.557183144940001540e+00,7.353570254053920507e-05,3.000021240686766646e+02,1.565213352441787720e-01
8.858667904100823165e+00,7.353023102041333914e-05,3.000021708724632958e+02,1.553350239992141724e-01
9.170774506742930043e+00,7.352223474299535155e-05,3.000022178519748763e+02,1.541277766227722168e-01
9.493877179275820311e+00,7.351845124503597617e-05,3.000022649626252473e+02,1.528999507427215576e-01
9.828363332770020833e+00,7.351494423346593976e-05,3.000023121514162199e+02,1.516519933938980103e-01
1.017463402747606338e+01,7.350067608058452606e-05,3.000023593440393483e+02,1.503844112157821655e-01
1.053310445370937032e+01,7.347790233325213194e-05,3.000024064668078267e+02,1.490977704524993896e-01
1.090420442967752734e+01,7.347599603235721588e-05,3.000024534975322013e+02,1.477926820516586304e-01
1.128837891684688266e+01,7.346516213146969676e-05,3.000025003576214999e+02,1.464698612689971924e-01
1.168608855346650977e+01,7.347019709413871169e-05,3.000025470150163187e+02,1.451300680637359619e-01
1.209781020688901343e+01,7.346119673456996679e-05,3.000025933767198580e+02,1.437741369009017944e-01
1.252403754535071911e+01,7.344884943449869752e-05,3.000026393694521971e+02,1.424030065536499023e-01
1.296528162989667621e+01,7.341761374846100807e-05,3.000026848842752543e+02,1.410176604986190796e-01
1.342207152716011898e+01,7.341952004935592413e-05,3.000027299279491331e+02,1.396191567182540894e-01
1.389495494373137419e+01,7.341423770412802696e-05,3.000027744160612997e+02,1.382086724042892456e-01
1.438449888287662937e+01,7.340103184105828404e-05,3.000028182613558556e+02,1.367873847484588623e-01
1.489129032439408640e+01,7.339793228311464190e-05,3.000028614215018479e+02,1.353566348552703857e-01
1.541593692842271857e+01,7.338327122852206230e-05,3.000029037994146961e+02,1.339177787303924561e-01
1.595906776404730998e+01,7.337727583944797516e-05,3.000029453524201699e+02,1.324722915887832642e-01
1.652133406357368628e+01,7.336234557442367077e-05,3.000029859910524124e+02,1.310216933488845825e-01
1.710341000337839645e+01,7.333954999921843410e-05,3.000030256296350331e+02,1.295675933361053467e-01
1.770599351226897866e+01,7.333140820264816284e-05,3.000030642516691728e+02,1.281116604804992676e-01
1.832980710832435634e+01,7.330579683184623718e-05,3.000031017452475339e+02,1.266556531190872192e-01
1.897559876521850342e+01,7.329772779485210776e-05,3.000031381124326799e+02,1.252013742923736572e-01
1.964414280906626686e+01,7.328804349526762962e-05,3.000031732972199165e+02,1.237506791949272156e-01
2.033624084686672262e+01,7.329112850129604340e-05,3.000032072971731054e+02,1.223054975271224976e-01
2.105272272765706987e+01,7.325992919504642487e-05,3.000032399472012798e+02,1.208678111433982849e-01
2.179444753752983388e+01,7.325672777369618416e-05,3.000032713139414682e+02,1.194396093487739563e-01
2.256230462970632900e+01,7.323473255382850766e-05,3.000033012928243465e+02,1.180229559540748596e-01
2.335721469090121261e+01,7.322300371015444398e-05,3.000033298982480687e+02,1.166199073195457458e-01
2.418013084525720657e+01,7.318399730138480663e-05,3.000033569970100871e+02,1.152325645089149475e-01
2.503203979717325467e+01,7.319137512240558863e-05,3.000033827733680027e+02,1.138630136847496033e-01
2.591396301439657179e+01,7.316377013921737671e-05,3.000034070628685186e+02,1.125133633613586426e-01
2.682695795279724749e+01,7.314520189538598061e-05,3.000034299057486464e+02,1.111856997013092041e-01
2.777211932429355201e+01,7.312701200135052204e-05,3.000034513084412993e+02,1.098820567131042480e-01
2.875058040944877291e+01,7.311833905987441540e-05,3.000034713285879207e+02,1.086044907569885254e-01
2.976351441631316064e+01,7.310485671041533351e-05,3.000034899578874956e+02,1.073549315333366394e-01
3.081213588714002327e+01,7.308839849429205060e-05,3.000035072037298391e+02,1.061352789402008057e-01
3.189770215466321446e+01,7.309435750357806683e-05,3.000035232173678423e+02,1.049473807215690613e-01
3.302151484968175765e+01,7.306063344003632665e-05,3.000035378060641165e+02,1.037929728627204895e-01
3.418492146175927360e+01,7.304378959815949202e-05,3.000035511135063189e+02,1.026737168431282043e-01
3.538931695490988005e+01,7.304658356588333845e-05,3.000035633038762626e+02,1.015911102294921875e-01
3.663614544020715869e+01,7.301843288587406278e-05,3.000035742283091622e+02,1.005465686321258545e-01
3.792690190732245981e+01,7.300302968360483646e-05,3.000035840281420860e+02,9.954132139682769775e-02
3.926313401706835293e+01,7.299541903194040060e-05,3.000035928129074136e+02,9.857648611068725586e-02
4.064644395709628100e+01,7.298153650481253862e-05,3.000036005959510703e+02,9.765300154685974121e-02
4.207849036297402989e+01,7.297009142348542809e-05,3.000036074566878028e+02,9.677162021398544312e-02
4.356099030694608132e+01,7.295593968592584133e-05,3.000036134371365506e+02,9.593298286199569702e-02
4.509572135676144455e+01,7.295029354281723499e-05,3.000036186671225096e+02,9.513746201992034912e-02
4.668452370703789711e+01,7.293625094462186098e-05,3.000036231388742181e+02,9.438529610633850098e-02
4.832930238571751858e+01,7.294032548088580370e-05,3.000036270661780122e+02,9.367646276950836182e-02
5.003202953825999089e+01,7.291529618669301271e-05,3.000036302500447505e+02,9.301079809665679932e-02
5.179474679231207546e+01,7.290906796697527170e-05,3.000036329299661020e+02,9.238791465759277344e-02
5.361956770568816921e+01,7.289821223821491003e-05,3.000036351162194137e+02,9.180729836225509644e-02
5.550868030059805136e+01,7.290588109754025936e-05,3.000036370389271383e+02,9.126816689968109131e-02
5.746434968715973923e+01,7.289990753633901477e-05,3.000036385949456417e+02,9.076956659555435181e-02
5.948892077934331013e+01,7.287941116373986006e-05,3.000036396832766172e+02,9.031043201684951782e-02
6.158482110660260389e+01,7.287610787898302078e-05,3.000036405472313277e+02,8.988945931196212769e-02
6.375456372456506671e+01,7.286282198037952185e-05,3.000036411100338682e+02,8.950523287057876587e-02
6.600075022827088844e+01,7.287590415216982365e-05,3.000036417131739768e+02,8.915618062019348145e-02
6.832607387157398193e+01,7.285859464900568128e-05,3.000036419960632088e+02,8.884064108133316040e-02
7.073332279644438358e+01,7.286374602699652314e-05,3.000036422828238756e+02,8.855687826871871948e-02
7.322538337604532899e+01,7.286785694304853678e-05,3.000036425594483944e+02,8.830308914184570312e-02
7.580524367559260668e+01,7.285513856913894415e-05,3.000036426103955023e+02,8.807733654975891113e-02
7.847599703514606517e+01,7.284206367330625653e-05,3.000036424749317234e+02,8.787770569324493408e-02
8.124084577862966228e+01,7.285078754648566246e-05,3.000036424927499752e+02,8.770214766263961792e-02
8.410310505352605048e+01,7.284781895577907562e-05,3.000036424636115271e+02,8.754882216453552246e-02
8.706620680585118066e+01,7.284519961103796959e-05,3.000036424032736022e+02,8.741574734449386597e-02
9.013370389517429260e+01,7.284508319571614265e-05,3.000036423575330105e+02,8.730106055736541748e-02
9.330927435461663322e+01,7.284084858838468790e-05,3.000036422574696644e+02,8.720287680625915527e-02
9.659672580093833005e+01,7.283716695383191109e-05,3.000036421262602744e+02,8.711944520473480225e-02
1.000000000000000000e+02,7.284252205863595009e-05,3.000036421262067279e+02,8.704914152622222900e-02
1.035231775930737825e+02,7.283738523256033659e-05,3.000036420356804001e+02,8.699030429124832153e-02
1.071704829896709299e+02,7.284787716343998909e-05,3.000036421663187980e+02,8.694157749414443970e-02
1.109462894327521809e+02,7.283619197551161051e-05,3.000036420316282033e+02,8.690148591995239258e-02
1.148551242423936856e+02,7.282810111064463854e-05,3.000036417867112846e+02,8.686885982751846313e-02
1.189016742441989862e+02,7.283240847755223513e-05,3.000036417194222622e+02,8.684258908033370972e-02
1.230907913889601843e+02,7.283283775905147195e-05,3.000036416869422169e+02,8.682151138782501221e-02
1.274274985703132188e+02,7.284368621185421944e-05,3.000036419026363319e+02,8.680486679077148438e-02
1.319169956473571688e+02,7.282762089744210243e-05,3.000036416684679921e+02,8.679184317588806152e-02
1.365646656794609726e+02,7.282824662979692221e-05,3.000036415494241737e+02,8.678180724382400513e-02
1.413760813807361387e+02,7.285337778739631176e-05,3.000036420880454102e+02,8.677411079406738281e-02
1.463570118019079871e+02,7.283274317160248756e-05,3.000036418634618371e+02,8.676832169294357300e-02
1.515134292476051314e+02,7.283181912498548627e-05,3.000036417229465542e+02,8.676403015851974487e-02
1.568515164373547748e+02,7.283409649971872568e-05,3.000036417132731117e+02,8.676090091466903687e-02
1.623776739188720910e+02,7.282376463990658522e-05,3.000036414231271351e+02,8.675862848758697510e-02
1.680985277425361915e+02,7.283655577339231968e-05,3.000036416546280975e+02,8.675692230463027954e-02
1.740209374062484926e+02,7.284143066499382257e-05,3.000036419015364118e+02,8.675585687160491943e-02
1.801520040802023743e+02,7.283521699719130993e-05,3.000036418152805595e+02,8.675502240657806396e-02
1.864990791214294177e+02,7.283806917257606983e-05,3.000036418712478508e+02,8.675452321767807007e-02
1.930697728883249624e+02,7.283672312041744590e-05,3.000036418481900569e+02,8.675417304039001465e-02
1.998719638657248652e+02,7.283579907380044460e-05,3.000036418085765604e+02,8.675387501716613770e-02
2.069138081114789998e+02,7.283412560354918242e-05,3.000036417365410557e+02,8.675379306077957153e-02
2.142037490358383138e+02,7.283934974111616611e-05,3.000036419048993253e+02,8.675378561019897461e-02
2.217505275253929540e+02,7.283942250069230795e-05,3.000036419548783897e+02,8.675378561019897461e-02
