time_s,I_level1_A,I_level2_A,I_level3_A
0.17502809639301012,3.6647095839641246e-05,-1.3865206710729419e-05,-0.00018062966410028978
0.18329807108324356,3.664709583963725e-05,-1.3865206710727908e-05,-0.00018062966410027008
0.1919587972173111,3.664709583963307e-05,-1.3865206710726325e-05,-0.00018062966410024948
0.20102873757128856,3.664709583962868e-05,-1.3865206710724667e-05,-0.00018062966410022787
0.2105272272765707,3.6647095839624096e-05,-1.386520671072293e-05,-0.00018062966410020524
0.22047451503814744,3.6647095839619284e-05,-1.3865206710721111e-05,-0.00018062966410018155
0.23089180630041925,3.6647095839614256e-05,-1.3865206710719207e-05,-0.00018062966410015675
0.24180130845257206,3.6647095839608985e-05,-1.3865206710717213e-05,-0.00018062966410013076
0.25322627816987947,3.664709583960346e-05,-1.3865206710715124e-05,-0.00018062966410010354
0.2651910709918538,3.664709583959768e-05,-1.3865206710712937e-05,-0.00018062966410007506
0.2777211932429355,3.664709583959163e-05,-1.3865206710710649e-05,-0.00018062966410004524
0.2908433564064048,3.664709583958529e-05,-1.3865206710708248e-05,-0.00018062966410001396
0.3045855340674284,3.6647095839578654e-05,-1.3865206710705738e-05,-0.00018062966409998127
0.31897702154663216,3.66470958395717e-05,-1.3865206710703107e-05,-0.00018062966409994699
0.33404849835132444,3.664709583956442e-05,-1.3865206710700352e-05,-0.0001806296640999111
0.3498320935775036,3.6647095839556794e-05,-1.3865206710697467e-05,-0.00018062966409987353
0.36636145440207163,3.6647095839548805e-05,-1.3865206710694445e-05,-0.00018062966409983415
0.38367181781126447,3.664709583954044e-05,-1.386520671069128e-05,-0.00018062966409979292
0.40180008571820913,3.664709583953168e-05,-1.3865206710687968e-05,-0.00018062966409974977
0.42078490362974025,3.664709583952251e-05,-1.3865206710684496e-05,-0.00018062966409970453
0.4406667430301786,3.6647095839512904e-05,-1.3865206710680862e-05,-0.0001806296640996572
0.4614879876576939,3.664709583950285e-05,-1.3865206710677057e-05,-0.00018062966409960763
0.4832930238571752,3.664709583949231e-05,-1.386520671067307e-05,-0.0001806296640995557
0.5061283352022219,3.664709583948128e-05,-1.3865206710668897e-05,-0.00018062966409950132
0.5300426015879672,3.6647095839469726e-05,-1.3865206710664524e-05,-0.00018062966409944438
0.5550868030059806,3.664709583945762e-05,-1.3865206710659947e-05,-0.00018062966409938472
0.5813143282224713,3.664709583944495e-05,-1.3865206710655153e-05,-0.00018062966409932227
0.6087810885914762,3.6647095839431684e-05,-1.3865206710650131e-05,-0.00018062966409925686
0.6375456372456506,3.6647095839417785e-05,-1.3865206710644875e-05,-0.00018062966409918837
0.6676692939187563,3.664709583940323e-05,-1.3865206710639369e-05,-0.00018062966409911665
0.6992162756659375,3.664709583938799e-05,-1.38652067106336e-05,-0.0001806296640990415
0.7322538337604534,3.6647095839372025e-05,-1.3865206710627561e-05,-0.00018062966409896283
0.766852397058701,3.6647095839355315e-05,-1.386520671062124e-05,-0.00018062966409888046
0.8030857221391512,3.6647095839337805e-05,-1.3865206710614615e-05,-0.00018062966409879415
0.8410310505352605,3.664709583931947e-05,-1.3865206710607678e-05,-0.00018062966409870378
0.8807692733975462,3.664709583930028e-05,-1.3865206710600416e-05,-0.0001806296640986092
0.9223851039358476,3.6647095839280166e-05,-1.3865206710592808e-05,-0.00018062966409851007
0.9659672580093832,3.664709583925911e-05,-1.3865206710584842e-05,-0.00018062966409840628
1.0116086432495808,3.664709583923706e-05,-1.3865206710576499e-05,-0.0001806296640982976
1.059406557118851,3.664709583921397e-05,-1.3865206710567761e-05,-0.00018062966409818377
1.1094628943275218,3.6647095839189785e-05,-1.3865206710558611e-05,-0.00018062966409806457
1.1618843640511003,3.6647095839164455e-05,-1.386520671054903e-05,-0.00018062966409793975
1.216782717410923,3.664709583913793e-05,-1.3865206710538994e-05,-0.000180629664097809
1.2742749857031335,3.664709583911016e-05,-1.3865206710528486e-05,-0.00018062966409767209
1.3344837298838383,3.6647095839081066e-05,-1.3865206710517481e-05,-0.00018062966409752873
1.3975373018422912,3.664709583905061e-05,-1.3865206710505953e-05,-0.00018062966409737856
1.4635701180190799,3.6647095839018704e-05,-1.3865206710493884e-05,-0.00018062966409722133
1.5327229459526135,3.664709583898529e-05,-1.3865206710481243e-05,-0.00018062966409705664
1.6051432043647615,3.6647095838950305e-05,-1.3865206710468006e-05,-0.0001806296640968842
1.6809852774253637,3.664709583891366e-05,-1.3865206710454142e-05,-0.0001806296640967036
1.7604108438655526,3.6647095838875285e-05,-1.3865206710439623e-05,-0.00018062966409651446
1.843589221641488,3.66470958388351e-05,-1.386520671042442e-05,-0.00018062966409631637
1.9306977288832496,3.6647095838793014e-05,-1.3865206710408497e-05,-0.00018062966409610894
2.0219220618983536,3.664709583874894e-05,-1.3865206710391822e-05,-0.00018062966409589172
2.117456691035712,3.664709583870278e-05,-1.3865206710374358e-05,-0.0001806296640956642
2.2175052752539317,3.6647095838654446e-05,-1.386520671035607e-05,-0.00018062966409542597
2.3222810962777247,3.664709583860383e-05,-1.3865206710336917e-05,-0.00018062966409517644
2.4320075132679473,3.664709583855081e-05,-1.386520671031686e-05,-0.00018062966409491515
2.54691843897454,3.664709583849529e-05,-1.3865206710295857e-05,-0.0001806296640946415
2.667258838387405,3.664709583843715e-05,-1.3865206710273859e-05,-0.00018062966409435494
2.793285250948253,3.664709583837627e-05,-1.3865206710250822e-05,-0.00018062966409405483
2.9252663374366445,3.66470958383125e-05,-1.3865206710226698e-05,-0.00018062966409374055
3.063483452696084,3.664709583824572e-05,-1.3865206710201433e-05,-0.00018062966409341141
3.2082312454210773,3.664709583817579e-05,-1.3865206710174973e-05,-0.0001806296640930667
3.359818286283781,3.664709583810255e-05,-1.3865206710147265e-05,-0.00018062966409270573
3.518567725739263,3.664709583802585e-05,-1.3865206710118246e-05,-0.0001806296640923277
3.6848179829116767,3.6647095837945534e-05,-1.3865206710087856e-05,-0.00018062966409193178
3.858923467029903,3.664709583786141e-05,-1.3865206710056031e-05,-0.00018062966409151718
4.0412553329506,3.664709583777333e-05,-1.3865206710022704e-05,-0.000180629664091083
4.232202272379276,3.664709583768107e-05,-1.3865206709987799e-05,-0.00018062966409062827
4.432171342476085,3.664709583758446e-05,-1.3865206709951246e-05,-0.00018062966409015209
4.6415888336127775,3.664709583748328e-05,-1.3865206709912967e-05,-0.0001806296640896534
4.86090117813063,3.6647095837377324e-05,-1.3865206709872879e-05,-0.00018062966408913115
5.090575902036681,3.6647095837266356e-05,-1.3865206709830895e-05,-0.0001806296640885842
5.331102621667033,3.664709583715015e-05,-1.3865206709786929e-05,-0.00018062966408801144
5.58299408744192,3.664709583702845e-05,-1.3865206709740884e-05,-0.0001806296640874116
5.846787276937589,3.664709583690101e-05,-1.3865206709692666e-05,-0.00018062966408678342
6.123044539605184,3.6647095836767535e-05,-1.3865206709642167e-05,-0.00018062966408612555
6.412354795576917,3.664709583662776e-05,-1.3865206709589285e-05,-0.00018062966408543662
6.715334791115142,3.664709583648137e-05,-1.3865206709533901e-05,-0.0001806296640847151
7.032630413380644,3.664709583632808e-05,-1.3865206709475903e-05,-0.00018062966408395953
7.364918067322965,3.664709583616754e-05,-1.3865206709415163e-05,-0.00018062966408316825
7.712906117627992,3.664709583599941e-05,-1.3865206709351554e-05,-0.00018062966408233957
8.07733639879671,3.6647095835823344e-05,-1.386520670928494e-05,-0.00018062966408147175
8.4589857965743,3.664709583563895e-05,-1.3865206709215176e-05,-0.0001806296640805629
8.858667904100823,3.664709583544585e-05,-1.3865206709142116e-05,-0.00018062966407961112
9.27723475631406,3.664709583524363e-05,-1.3865206709065607e-05,-0.00018062966407861439
9.715578646301857,3.664709583503184e-05,-1.386520670898548e-05,-0.00018062966407757052
10.174634027476063,3.6647095834810055e-05,-1.386520670890157e-05,-0.00018062966407647737
10.655379505623053,3.664709583457779e-05,-1.3865206708813693e-05,-0.00018062966407533256
11.15883992507748,3.664709583433455e-05,-1.3865206708721664e-05,-0.00018062966407413365
11.68608855346651,3.664709583407982e-05,-1.3865206708625287e-05,-0.0001806296640728781
12.238249369681924,3.664709583381305e-05,-1.3865206708524357e-05,-0.00018062966407156322
12.816499459957583,3.664709583353367e-05,-1.3865206708418655e-05,-0.0001806296640701862
13.422071527160119,3.66470958332411e-05,-1.3865206708307963e-05,-0.00018062966406874413
14.05625651864215,3.66470958329347e-05,-1.3865206708192038e-05,-0.00018062966406723392
14.720406378260014,3.664709583261383e-05,-1.3865206708070637e-05,-0.00018062966406565237
15.415936928422719,3.6647095832277786e-05,-1.3865206707943499e-05,-0.00018062966406399606
16.14433088831602,3.6647095831925874e-05,-1.3865206707810355e-05,-0.00018062966406226153
16.9071410347358,3.664709583155733e-05,-1.386520670767092e-05,-0.00018062966406044503
17.70599351226898,3.664709583117138e-05,-1.3865206707524895e-05,-0.0001806296640585427
18.542591299878524,3.664709583076718e-05,-1.386520670737197e-05,-0.00018062966405655044
19.418717841282547,3.664709583034389e-05,-1.3865206707211821e-05,-0.0001806296640544641
20.336240846866723,3.6647095829900605e-05,-1.3865206707044107e-05,-0.0001806296640522792
21.29711627523478,3.664709582943637e-05,-1.3865206706868465e-05,-0.00018062966404999101
22.303392502884964,3.66470958289502e-05,-1.3865206706684527e-05,-0.00018062966404759474
23.357214690901213,3.664709582844105e-05,-1.3865206706491894e-05,-0.00018062966404508522
24.46082935796798,3.664709582790786e-05,-1.3865206706290163e-05,-0.00018062966404245717
25.616589169457267,3.664709582734946e-05,-1.38652067060789e-05,-0.0001806296640397049
26.826957952797247,3.664709582676469e-05,-1.3865206705857653e-05,-0.0001806296640368226
28.094515949814063,3.664709582615229e-05,-1.3865206705625954e-05,-0.00018062966403380412
29.421965317243743,3.664709582551095e-05,-1.3865206705383306e-05,-0.00018062966403064302
30.812135887140023,3.6647095824839305e-05,-1.3865206705129194e-05,-0.00018062966402733257
32.26799119945808,3.664709582413592e-05,-1.3865206704863075e-05,-0.0001806296640238657
33.79263481967431,3.664709582339931e-05,-1.3865206704584383e-05,-0.000180629664020235
35.38931695490988,3.664709582262789e-05,-1.386520670429252e-05,-0.00018062966401643276
37.06144138266228,3.6647095821820025e-05,-1.3865206703986869e-05,-0.00018062966401245087
38.81257270691536,3.664709582097399e-05,-1.3865206703666775e-05,-0.00018062966400828084
40.64644395709628,3.664709582008798e-05,-1.3865206703331558e-05,-0.00018062966400391378
42.566964546078715,3.66470958191601e-05,-1.3865206702980502e-05,-0.0001806296639993404
44.578228604197065,3.664709581818838e-05,-1.386520670261286e-05,-0.00018062966399455088
46.6845237070379,3.6647095817170756e-05,-1.3865206702227846e-05,-0.0001806296639895351
48.89034001561443,3.664709581610504e-05,-1.386520670182464e-05,-0.00018062966398428232
51.20037984840887,3.664709581498897e-05,-1.386520670140238e-05,-0.00018062966397878132
53.61956770568817,3.664709581382017e-05,-1.3865206700960173e-05,-0.00018062966397302044
56.153060767462726,3.664709581259614e-05,-1.386520670049707e-05,-0.00018062966396698734
58.80625988746757,3.664709581131428e-05,-1.3865206700012085e-05,-0.00018062966396066918
61.584821106602604,3.664709580997186e-05,-1.3865206699504186e-05,-0.00018062966395405249
64.4946677103762,3.6647095808566e-05,-1.3865206698972288e-05,-0.0001806296639471232
67.54200285605587,3.6647095807093714e-05,-1.3865206698415259e-05,-0.00018062966393986646
70.73332279644438,3.664709580555187e-05,-1.386520669783191e-05,-0.00018062966393226685
74.07543072847163,3.6647095803937175e-05,-1.3865206697221e-05,-0.00018062966392430818
77.57545129612413,3.6647095802246185e-05,-1.3865206696581224e-05,-0.00018062966391597346
81.24084577862966,3.664709580047529e-05,-1.3865206695911216e-05,-0.0001806296639072449
85.07942799627445,3.664709579862073e-05,-1.3865206695209554e-05,-0.00018062966389810397
89.09938096776106,3.6647095796678536e-05,-1.3865206694474738e-05,-0.0001806296638885311
93.30927435461663,3.664709579464458e-05,-1.3865206693705203e-05,-0.00018062966387850596
97.71808272983898,3.6647095792514515e-05,-1.3865206692899308e-05,-0.0001806296638680071
102.33520470972576,3.664709579028381e-05,-1.3865206692055332e-05,-0.0001806296638570122
107.17048298967093,3.66470957879477e-05,-1.386520669117148e-05,-0.00018062966384549777
112.23422532664173,3.664709578550122e-05,-1.3865206690245868e-05,-0.0001806296638334393
117.53722651306367,3.664709578293914e-05,-1.386520668927652e-05,-0.00018062966382081109
123.09079138896018,3.6647095780256004e-05,-1.3865206688261372e-05,-0.0001806296638075862
128.90675894140244,3.664709577744609e-05,-1.3865206687198259e-05,-0.00018062966379373644
134.99752754264296,3.664709577450341e-05,-1.3865206686084914e-05,-0.00018062966377923228
141.37608138073614,3.664709577142169e-05,-1.3865206684918963e-05,-0.0001806296637640428
148.05601813899102,3.6647095768194356e-05,-1.3865206683697923e-05,-0.00018062966374813563
155.0515779832622,3.664709576481454e-05,-1.3865206682419189e-05,-0.00018062966373147684
162.3776739188721,3.664709576127503e-05,-1.3865206681080037e-05,-0.00018062966371403097
170.0499235818794,3.6647095757568273e-05,-1.3865206679677608e-05,-0.00018062966369576078
178.08468253246812,3.664709575368638e-05,-1.3865206678208917e-05,-0.00018062966367662732
186.49907912142942,3.6647095749621065e-05,-1.386520667667083e-05,-0.00018062966365658983
195.3110510040631,3.664709574536367e-05,-1.386520667506007e-05,-0.00018062966363560556
204.53938337933903,3.6647095740905116e-05,-1.3865206673373203e-05,-0.0001806296636136298
214.2037490358383,3.66470957362359e-05,-1.3865206671606632e-05,-0.00018062966359061575
224.32475028984157,3.664709573134606e-05,-1.386520666975659e-05,-0.00018062966356651423
234.9239629049658,3.664709572622518e-05,-1.3865206667819138e-05,-0.00018062966354127398
246.02398208697775,3.6647095720862345e-05,-1.3865206665790142e-05,-0.00018062966351484113
257.64847065183744,3.664709571524611e-05,-1.3865206663665273e-05,-0.0001806296634871593
269.82220946965333,3.6647095709364516e-05,-1.386520666144001e-05,-0.00018062966345816956
282.5711502920827,3.664709570320503e-05,-1.3865206659109603e-05,-0.00018062966342781008
295.9224710757957,3.66470956967545e-05,-1.3865206656669084e-05,-0.0001806296633960161
309.9046339199427,3.664709568999919e-05,-1.3865206654113254e-05,-0.0001806296633627199
324.54744574113255,3.6647095682924694e-05,-1.3865206651436662e-05,-0.00018062966332785046
339.8821218152667,3.6647095675515934e-05,-1.3865206648633601e-05,-0.00018062966329133345
355.9413523216862,3.664709566775711e-05,-1.3865206645698098e-05,-0.00018062966325309103
372.7593720314938,3.6647095659631695e-05,-1.3865206642623896e-05,-0.00018062966321304172
390.37203328860846,3.664709565112235e-05,-1.3865206639404437e-05,-0.00018062966317110006
408.81688243912896,3.6647095642210944e-05,-1.3865206636032863e-05,-0.0001806296631271767
428.13323987193957,3.664709563287849e-05,-1.3865206632501984e-05,-0.00018062966308117799
448.36228384119056,3.664709562310507e-05,-1.3865206628804272e-05,-0.00018062966303300588
469.5471382493421,3.664709561286987e-05,-1.3865206624931844e-05,-0.00018062966298255763
491.73296457790156,3.664709560215106e-05,-1.3865206620876447e-05,-0.00018062966292972576
514.9670581618343,3.6647095590925796e-05,-1.3865206616629435e-05,-0.0001806296628743976
539.298949012887,3.6647095579170145e-05,-1.3865206612181755e-05,-0.00018062966281645523
564.7805074067546,3.6647095566859036e-05,-1.3865206607523923e-05,-0.0001806296627557751
591.4660544591745,3.6647095553966246e-05,-1.3865206602646014e-05,-0.00018062966269222788
619.412477926676,3.664709554046427e-05,-1.3865206597537624e-05,-0.0001806296626256781
648.6793534788508,3.664709552632434e-05,-1.3865206592187866e-05,-0.00018062966255598384
679.3290717006688,3.664709551151631e-05,-1.3865206586585336e-05,-0.00018062966248299662
711.4269710955731,3.66470954960086e-05,-1.386520658071809e-05,-0.00018062966240656078
745.0414773728917,3.664709547976816e-05,-1.3865206574573618e-05,-0.00018062966232651337
780.2442493165045,3.6647095462760374e-05,-1.3865206568138825e-05,-0.00018062966224268378
817.1103315457186,3.6647095444948985e-05,-1.3865206561399994e-05,-0.0001806296621548933
855.7183144940002,3.6647095426296005e-05,-1.3865206554342752e-05,-0.00018062966206295477
896.150501946605,3.66470954067617e-05,-1.3865206546952063e-05,-0.0001806296619666722
938.4930864942721,3.6647095386304395e-05,-1.3865206539212167e-05,-0.00018062966186584031
982.836333277001,3.66470953648805e-05,-1.3865206531106567e-05,-0.00018062966176024423
1029.2747724096077,3.664709534244434e-05,-1.386520652261798e-05,-0.00018062966164965872
1077.9074004992735,3.664709531894808e-05,-1.3865206513728314e-05,-0.00018062966153384815
1128.8378916846884,3.6647095294341635e-05,-1.3865206504418615e-05,-0.0001806296614125656
1182.1748186466698,3.664709526857256e-05,-1.3865206494669042e-05,-0.00018062966128555257
1238.0318840613968,3.664709524158591e-05,-1.3865206484458804e-05,-0.0001806296611525382
1296.5281629896688,3.6647095213324146e-05,-1.386520647376614e-05,-0.00018062966101323896
1357.7883567189276,3.664709518372704e-05,-1.3865206462568252e-05,-0.00018062966086735793
1421.9430585991647,3.664709515273148e-05,-1.386520645084127e-05,-0.0001806296607145841
1489.1290324394088,3.6647095120271404e-05,-1.3865206438560198e-05,-0.00018062966055459181
1559.489504058283,3.664709508627761e-05,-1.3865206425698851e-05,-0.00018062966038704
1633.1744666101667,3.6647095050677625e-05,-1.3865206412229813e-05,-0.00018062966021157142
1710.3410003378378,3.664709501339556e-05,-1.386520639812437e-05,-0.00018062966002781208
1791.1536074332303,3.664709497435194e-05,-1.3865206383352452e-05,-0.0001806296598353702
1875.7845627201611,3.664709493346353e-05,-1.3865206367882572e-05,-0.00018062965963383556
1964.4142809066266,3.664709489064317e-05,-1.3865206351681748e-05,-0.00018062965942277853
2057.231701189553,3.664709484579958e-05,-1.3865206334715446e-05,-0.0001806296592017492
2154.4346900318824,3.664709479883715e-05,-1.3865206316947495e-05,-0.00018062965897027634
2256.230462970635,3.664709474965577e-05,-1.3865206298340019e-05,-0.00018062965872786652
2362.8360263551754,3.6647094698150604e-05,-1.386520627885335e-05,-0.000180629658474003
2474.4786399573477,3.664709464421185e-05,-1.386520625844595e-05,-0.00018062965820814459
2591.3963014396572,3.664709458772452e-05,-1.3865206237074309e-05,-0.00018062965792972448
2713.83825371428,3.664709452856819e-05,-1.3865206214692873e-05,-0.0001806296576381492
2842.065516274511,3.664709446661677e-05,-1.3865206191253926e-05,-0.00018062965733279716
2976.3514416313133,3.664709440173817e-05,-1.3865206166707502e-05,-0.00018062965701301744
3116.9822980411436,3.664709433379411e-05,-1.3865206141001277e-05,-0.00018062965667812832
3264.2578797673236,3.6647094262639716e-05,-1.3865206114080446e-05,-0.00018062965632741586
3418.4921461759272,3.664709418812333e-05,-1.386520608588762e-05,-0.00018062965596013243
3580.013891028573,3.664709411008608e-05,-1.3865206056362701e-05,-0.0001806296555754951
3749.1674433988856,3.6647094028361625e-05,-1.3865206025442747e-05,-0.00018062965517268387
3926.3134017068396,3.6647093942775735e-05,-1.3865205993061845e-05,-0.00018062965475084007
4111.829402435828,3.664709385314596e-05,-1.3865205959150964e-05,-0.0001806296543090644
4306.110925171165,3.664709375928123e-05,-1.3865205923637812e-05,-0.00018062965384641505
4509.572135676144,3.664709366098145e-05,-1.3865205886446686e-05,-0.0001806296533619058
4722.646768802954,3.664709355803707e-05,-1.38652058474983e-05,-0.0001806296528545038
4945.789053120639,3.664709345022862e-05,-1.3865205806709626e-05,-0.00018062965232312737
5179.474679231202,3.664709333732628e-05,-1.3865205763993712e-05,-0.00018062965176664366
5424.2018138380245,3.6647093219089386e-05,-1.3865205719259497e-05,-0.00018062965118386648
5680.492161728429,3.6647093095265854e-05,-1.3865205672411616e-05,-0.0001806296505735534
5948.892077934331,3.6647092965591744e-05,-1.38652056233502e-05,-0.00018062964993440338
6229.973732441835,3.6647092829790604e-05,-1.3865205571970662e-05,-0.0001806296492650539
6524.336329932622,3.664709268757294e-05,-1.386520551816347e-05,-0.0001806296485640781
6832.607387157405,3.664709253863557e-05,-1.386520546181392e-05,-0.00018062964782998152
7155.444070664575,3.6647092382661007e-05,-1.386520540280189e-05,-0.00018062964706119938
7493.534597735741,3.664709221931674e-05,-1.3865205341001573e-05,-0.00018062964625609272
7847.5997035146065,3.664709204825455e-05,-1.3865205276281228e-05,-0.00018062964541294525
8218.394177456807,3.664709186910977e-05,-1.3865205208502887e-05,-0.00018062964452995956
8606.708472376158,3.66470916815005e-05,-1.3865205137522058e-05,-0.0001806296436052533
9013.37038951742,3.664709148502681e-05,-1.3865205063187427e-05,-0.00018062964263685524
9439.246843247663,3.664709127926986e-05,-1.386520498534053e-05,-0.00018062964162270096
9885.245709128281,3.6647091063791006e-05,-1.3865204903815412e-05,-0.00018062964056062846
10352.317759307378,3.664709083813091e-05,-1.3865204818438282e-05,-0.00018062963944837367
10841.458689358327,3.664709060180851e-05,-1.3865204729027133e-05,-0.00018062963828356554
11353.711240885177,3.664709035432001e-05,-1.386520463539136e-05,-0.00018062963706372086
11890.167424419898,3.6647090095137835e-05,-1.3865204537331352e-05,-0.0001806296357862393
12451.97084735032,3.664708982370945e-05,-1.3865204434638069e-05,-0.00018062963444839746
13040.319151841288,3.6647089539456236e-05,-1.3865204327092586e-05,-0.0001806296330473434
13656.466567946096,3.6647089241772226e-05,-1.3865204214465645e-05,-0.00018062963158009036
14301.72658735088,3.664708893002283e-05,-1.3865204096517148e-05,-0.00018062963004351052
14977.474763452,3.664708860354346e-05,-1.3865203972995654e-05,-0.00018062962843432817
15685.151643735446,3.664708826163813e-05,-1.3865203843637845e-05,-0.00018062962674911292
16426.265840709304,3.6647087903577975e-05,-1.3865203708167956e-05,-0.00018062962498427226
17202.39724793599,3.66470875285997e-05,-1.3865203566297196e-05,-0.00018062962313604395
18015.20040802024,3.664708713590392e-05,-1.3865203417723128e-05,-0.00018062962120048794
18866.408039732545,3.6647086724653504e-05,-1.3865203262129023e-05,-0.00018062961917347808
19757.834731786996,3.664708629397175e-05,-1.3865203099183191e-05,-0.0001806296170506932
20691.3808111479,3.664708584294054e-05,-1.3865202928538267e-05,-0.00018062961482760804
21669.03639411181,3.6647085370598384e-05,-1.3865202749830471e-05,-0.00018062961249948342
22692.885628800763,3.664708487593834e-05,-1.386520256267884e-05,-0.00018062961006135633
23765.11113811073,3.6647084357905904e-05,-1.3865202366684406e-05,-0.00018062960750802917
24887.998672586673,3.664708381539675e-05,-1.3865202161429355e-05,-0.00018062960483405886
